time,hvac_reaAhu_THeaCoiSup_y
1501230,314.54065005128945
1501260,314.5407284802712
1501290,314.5407275308995
1501320,314.5407275276392
1501350,314.5407275276392
1501380,314.5407275276392
1501410,314.5407275276392
1501440,314.5407275276392
1501470,314.5407275276392
1501500,314.5407275276392
1501530,314.5407275276392
1501560,314.5407275276392
1501590,314.5407275276392
1501620,314.5407275276392
1501650,314.5407275276392
1501680,314.5407275276392
1501710,314.5407275276392
1501740,314.5407275276392
1501770,314.5407275276392
1501800,314.5407275276392
1501830,313.39882788571595
1501860,312.46504335724546
1501890,312.9807745133991
1501920,313.44477829062913
1501950,313.6961594872827
1501980,313.81760846835596
1502010,313.8742238253502
1502040,313.90577438386606
1502070,313.92675771751993
1502100,313.96551265747627
1502130,314.03402459915515
1502160,314.087294843032
1502190,314.11708513037996
1502220,314.1316704491453
1502250,314.1383312431591
1502280,314.1411657680545
1502310,314.1421838317802
1502340,314.1423704114469
1502370,314.14217874921644
1502400,314.1418036614578
1502430,314.5437190503485
1502460,314.54378226076676
1502490,314.5437787432988
1502520,314.5437787463078
1502550,314.5437787463078
1502580,314.5437787463078
1502610,314.5437787463078
1502640,314.5437787463078
1502670,314.5437787463078
1502700,314.5437787463078
1502730,314.5437787463078
1502760,314.5437787463078
1502790,314.5437787463078
1502820,314.5437787463078
1502850,314.5437787463078
1502880,314.5437787463078
1502910,314.5437787463078
1502940,314.5437787463078
1502970,314.5437787463078
1503000,314.5437787463078
1503030,313.38862710724743
1503060,312.4525485304583
1503090,312.975103944605
1503120,313.4429586084556
1503150,313.6955810282973
1503180,313.81715914653665
1503210,313.8734886108945
1503240,313.90416696784183
1503270,313.92483556926635
1503300,313.9577424968754
1503330,314.02495206799904
1503360,314.0809153115647
1503390,314.1129986395591
1503420,314.1288227315697
1503450,314.13605336715136
1503480,314.1391215269388
1503510,314.1402480769459
1503540,314.14046799182876
1503570,314.1402730416186
1503600,314.1398878724957
1503630,314.5439429519119
1503660,314.5439883711194
1503690,314.5439883403986
1503720,314.5439883403929
1503750,314.5439883403929
1503780,314.5439883403929
1503810,314.5439883403929
1503840,314.5439883403929
1503870,314.5439883403929
1503900,314.5439883403929
1503930,314.5439883403929
1503960,314.5439883403929
1503990,314.5439883403929
1504020,314.5439883403929
1504050,314.5439883403929
1504080,314.5439883403929
1504110,314.5439883403929
1504140,314.5439883403929
1504170,314.5439883403929
1504200,314.5439883403929
1504230,313.3753525069994
1504260,312.4374294874494
1504290,312.96744935176764
1504320,313.43976051082893
1504350,313.6941505997346
1504380,313.81631104780445
1504410,313.8727829984008
1504440,313.9028452571933
1504470,313.92359297941846
1504500,313.9566998850741
1504530,314.0236916391863
1504560,314.08002087872603
1504590,314.1125076439605
1504620,314.12859842556793
1504650,314.1359955581688
1504680,314.13918249773224
1504710,314.1404000057733
1504740,314.1407198779455
1504770,314.1406236932828
1504800,314.14033856329644
1504830,314.54625345847626
1504860,314.5463110841527
1504890,314.5463218216893
1504920,314.5463220135778
1504950,314.5463220135778
1504980,314.5463220135778
1505010,314.5463220135778
1505040,314.5463220135778
1505070,314.5463220135778
1505100,314.5463220135778
1505130,314.5463220135778
1505160,314.5463220135778
1505190,314.5463220135778
1505220,314.5463220135778
1505250,314.5463220135778
1505280,314.5463220135778
1505310,314.5463220135778
1505340,314.5463220135778
1505370,314.5463220135778
1505400,314.5463220135778
1505430,313.36526474334187
1505460,312.42555172596826
1505490,312.9616974613297
1505520,313.4376821978507
1505550,313.69353685428996
1505580,313.8161983129662
1505610,313.8728105135612
1505640,313.902379539288
1505670,313.9232539404328
1505700,313.9572933514417
1505730,314.0240367230535
1505760,314.080343817618
1505790,314.112956431825
1505820,314.1291597722103
1505850,314.1366424560339
1505880,314.1398892322448
1505910,314.14116249060675
1505940,314.14153331324974
1505970,314.14148667491963
1506000,314.14124867695193
1506030,314.5487352463895
1506060,314.5487928562964
1506090,314.5487931652322
1506120,314.5487931644635
1506150,314.5487931644635
1506180,314.5487931644635
1506210,314.5487931644635
1506240,314.5487931644635
1506270,314.5487931644635
1506300,314.5487931644635
1506330,314.5487931644635
1506360,314.5487931644635
1506390,314.5487931644635
1506420,314.5487931644635
1506450,314.5487931644635
1506480,314.5487931644635
1506510,314.5487931644635
1506540,314.5487931644635
1506570,314.5487931644635
1506600,314.5487931644635
1506630,313.3572463922559
1506660,312.4199825569214
1506690,312.96566224495893
1506720,313.4466751250525
1506750,313.70430702927246
1506780,313.82742782096017
1506810,313.8840669662564
1506840,313.91314060999235
1506870,313.93430414772246
1506900,313.9692802109792
1506930,314.0352400617771
1506960,314.09115370118116
1506990,314.1236741601081
1507020,314.13982511277095
1507050,314.1472560582058
1507080,314.1504678372668
1507110,314.1517140862319
1507140,314.15206058146725
1507170,314.1519908953139
1507200,314.1517326794802
1507230,314.56066892779876
1507260,314.56073438619654
1507290,314.5607345733786
1507320,314.56073457439476
1507350,314.56073457439476
1507380,314.56073457439476
1507410,314.56073457439476
1507440,314.56073457439476
1507470,314.56073457439476
1507500,314.56073457439476
1507530,314.56073457439476
1507560,314.56073457439476
1507590,314.56073457439476
1507620,314.56073457439476
1507650,314.56073457439476
1507680,314.56073457439476
1507710,314.56073457439476
1507740,314.56073457439476
1507770,314.56073457439476
1507800,314.56073457439476
1507830,313.35442636087384
1507860,312.41989932765216
1507890,312.9764767153299
1507920,313.46299444657836
1507950,313.72239060675906
1507980,313.8458098032552
1508010,313.9023118190241
1508040,313.9307460351515
1508070,313.95114634227303
1508100,313.98106390718004
1508130,314.0465833344611
1508160,314.104606091719
1508190,314.1387578145261
1508220,314.1557321087522
1508250,314.1635029354514
1508280,314.16682136394377
1508310,314.1680681849002
1508340,314.1683652927405
1508370,314.16822757057656
1508400,314.16788906356186
1508430,314.57837811289664
1508460,314.5784497212828
1508490,314.5784497304782
1508520,314.57844973040704
1508550,314.57844973040704
1508580,314.57844973040704
1508610,314.57844973040704
1508640,314.57844973040704
1508670,314.57844973040704
1508700,314.57844973040704
1508730,314.57844973040704
1508760,314.57844973040704
1508790,314.57844973040704
1508820,314.57844973040704
1508850,314.57844973040704
1508880,314.57844973040704
1508910,314.57844973040704
1508940,314.57844973040704
1508970,314.57844973040704
1509000,314.57844973040704
1509030,313.353134241874
1509060,312.42152445345164
1509090,312.99079368998275
1509120,313.4836611419238
1509150,313.74502557792704
1509180,313.8687447484121
1509210,313.92508231578705
1509240,313.953129379452
1509270,313.9733098838096
1509300,314.0014381648123
1509330,314.0655110241901
1509360,314.12424708012855
1509390,314.1591892142263
1509420,314.17657545694357
1509450,314.18451321322004
1509480,314.1878859459147
1509510,314.1891433814777
1509540,314.18944129377496
1509570,314.1893015169028
1509600,314.18896310365506
1509630,314.60139928102194
1509660,314.601469235199
1509690,314.6014692160446
1509720,314.6014692162247
1509750,314.6014692162247
1509780,314.6014692162247
1509810,314.6014692162247
1509840,314.6014692162247
1509870,314.6014692162247
1509900,314.6014692162247
1509930,314.6014692162247
1509960,314.6014692162247
1509990,314.6014692162247
1510020,314.6014692162247
1510050,314.6014692162247
1510080,314.6014692162247
1510110,314.6014692162247
1510140,314.6014692162247
1510170,314.6014692162247
1510200,314.6014692162247
1510230,313.3546601368595
1510260,312.4256196001077
1510290,313.0077970573588
1510320,313.50704517368376
1510350,313.7703213660226
1510380,313.8942761470142
1510410,313.950432181881
1510440,313.97832334563134
1510470,313.99835399107553
1510500,314.0261147445489
1510530,314.089104751858
1510560,314.1478233295231
1510590,314.1829263068503
1510620,314.2003781563618
1510650,314.20831931134774
1510680,314.211678460975
1510710,314.2129239533554
1510740,314.2132136300304
1510770,314.2130711661447
1510800,314.2127343190386
1510830,314.62686606770427
1510860,314.62693820357276
1510890,314.62693712722483
1510920,314.6269371396486
1510950,314.6269371396486
1510980,314.6269371396486
1511010,314.6269371396486
1511040,314.6269371396486
1511070,314.6269371396486
1511100,314.6269371396486
1511130,314.6269371396486
1511160,314.6269371396486
1511190,314.6269371396486
1511220,314.6269371396486
1511250,314.6269371396486
1511280,314.6269371396486
1511310,314.6269371396486
1511340,314.6269371396486
1511370,314.6269371396486
1511400,314.6269371396486
1511430,313.3578531615843
1511460,312.4310228399558
1511490,313.0258320999231
1511520,313.5267946615519
1511550,313.79052358188227
1511580,313.9149757342513
1511610,313.9717154927019
1511640,314.0004147742125
1511670,314.0210830406744
1511700,314.05085081136065
1511730,314.11589221927545
1511760,314.1738011448033
1511790,314.2078488118915
1511820,314.2246904372096
1511850,314.2323711417583
1511880,314.23566007875263
1511910,314.23691951856955
1511940,314.2372518967239
1511970,314.2371642408789
1512000,314.23688003988343
1512030,314.65257198815357
1512060,314.6526250182053
1512090,314.6526345469196
1512120,314.6526345469196
1512150,314.6526345469196
1512180,314.6526345469196
1512210,314.6526345469196
1512240,314.6526345469196
1512270,314.6526345469196
1512300,314.6526345469196
1512330,314.6526345469196
1512360,314.6526345469196
1512390,314.6526345469196
1512420,314.6526345469196
1512450,314.6526345469196
1512480,314.6526345469196
1512510,314.6526345469196
1512540,314.6526345469196
1512570,314.6526345469196
1512600,314.6526345469196
1512630,313.3609324081965
1512660,312.4366385153209
1512690,313.03523234820454
1512720,313.49278736431256
1512750,313.72848391037246
1512780,313.8551729252079
1512810,313.92348000866457
1512840,313.9653804242475
1512870,313.9981581258185
1512900,314.0321015908814
1512930,314.0955495856259
1512960,314.1606911316274
1512990,314.20568334644406
1513020,314.23075961524216
1513050,314.24379459857244
1513080,314.25057906252573
1513110,314.2542232573997
1513140,314.2562605829895
1513170,314.2574394860771
1513200,314.2581232122178
1513230,314.67559821852063
1513260,314.6756727109401
1513290,314.67567269205256
1513320,314.67567269205256
1513350,314.67567269205256
1513380,314.67567269205256
1513410,314.67567269205256
1513440,314.67567269205256
1513470,314.67567269205256
1513500,314.67567269205256
1513530,314.67567269205256
1513560,314.67567269205256
1513590,314.67567269205256
1513620,314.67567269205256
1513650,314.67567269205256
1513680,314.67567269205256
1513710,314.67567269205256
1513740,314.67567269205256
1513770,314.67567269205256
1513800,314.67567269205256
1513830,313.3619138799131
1513860,312.4409028488559
1513890,313.0197589508127
1513920,313.4055125517256
1513950,313.5730824160341
1513980,313.6864012956068
1514010,313.7764445973237
1514040,313.84823325517124
1514070,313.9093930751474
1514100,313.9731948148671
1514130,314.05830235052247
1514160,314.1349660014768
1514190,314.1894172847477
1514220,314.2227363502525
1514250,314.24261390190543
1514280,314.2549253953017
1514310,314.2629643037178
1514340,314.2684457303599
1514370,314.27233585304293
1514400,314.27515956194566
1514430,314.69484192095666
1514460,314.69492324417337
1514490,314.69492316238035
1514520,314.69492316238035
1514550,314.69492316238035
1514580,314.69492316238035
1514610,314.69492316238035
1514640,314.69492316238035
1514670,314.69492316238035
1514700,314.69492316238035
1514730,314.69492316238035
1514760,314.69492316238035
1514790,314.69492316238035
1514820,314.69492316238035
1514850,314.69492316238035
1514880,314.69492316238035
1514910,314.69492316238035
1514940,314.69492316238035
1514970,314.69492316238035
1515000,314.69492316238035
1515030,313.3598871713262
1515060,312.44307537670466
1515090,313.0054452941797
1515120,313.3457760139499
1515150,313.4705357028243
1515180,313.55911430551765
1515210,313.66081412312576
1515240,313.75552239199726
1515270,313.84010810124636
1515300,313.9252813756446
1515330,314.03419604363575
1515360,314.1261002372301
1515390,314.1866124830228
1515420,314.22421380340836
1515450,314.2481947435941
1515480,314.2642799548089
1515510,314.27557634948346
1515540,314.2837210046866
1515570,314.28973807869073
1515600,314.294255178889
1515630,314.71600248883124
1515660,314.7160671124167
1515690,314.7160655343564
1515720,314.716065528638
1515750,314.716065528638
1515780,314.716065528638
1515810,314.716065528638
1515840,314.716065528638
1515870,314.716065528638
1515900,314.716065528638
1515930,314.716065528638
1515960,314.716065528638
1515990,314.716065528638
1516020,314.716065528638
1516050,314.716065528638
1516080,314.716065528638
1516110,314.716065528638
1516140,314.716065528638
1516170,314.716065528638
1516200,314.716065528638
1516230,313.35716919512095
1516260,312.4445147720962
1516290,313.0291471456069
1516320,313.385861099002
1516350,313.520741762864
1516380,313.61582381459436
1516410,313.7161741905328
1516440,313.8067641396978
1516470,313.8867712828525
1516500,313.9810269073933
1516530,314.08802087762973
1516560,314.1702531396422
1516590,314.2227428206072
1516620,314.2551883584998
1516650,314.27593223805866
1516680,314.28984410534116
1516710,314.2994923283931
1516740,314.30637851417936
1516770,314.3113761004448
1516800,314.3150066782615
1516830,314.73942081173493
1516860,314.7394898370254
1516890,314.7394870967058
1516920,314.7394870967058
1516950,314.7394870967058
1516980,314.7394870967058
1517010,314.7394870967058
1517040,314.7394870967058
1517070,314.7394870967058
1517100,314.7394870967058
1517130,314.7394870967058
1517160,314.7394870967058
1517190,314.7394870967058
1517220,314.7394870967058
1517250,314.7394870967058
1517280,314.7394870967058
1517310,314.7394870967058
1517340,314.7394870967058
1517370,314.7394870967058
1517400,314.7394870967058
1517430,313.3472327100128
1517460,312.4469003999025
1517490,313.04803337938637
1517520,313.3923188754705
1517550,313.5054219283291
1517580,313.5802608332612
1517610,313.6823163839856
1517640,313.78499930912017
1517670,313.87843988828257
1517700,313.9690374454091
1517730,314.0825207870148
1517760,314.1792435149483
1517790,314.24373871218444
1517820,314.2840206117378
1517850,314.3097422199691
1517880,314.3269483281857
1517910,314.338922860447
1517940,314.347444947151
1517970,314.3536436745194
1518000,314.35818679029825
1518030,314.78630042830605
1518060,314.78640177454355
1518090,314.7864005520488
1518120,314.7864005520488
1518150,314.7864005520488
1518180,314.7864005520488
1518210,314.7864005520488
1518240,314.7864005520488
1518270,314.7864005520488
1518300,314.7864005520488
1518330,314.7864005520488
1518360,314.7864005520488
1518390,314.7864005520488
1518420,314.7864005520488
1518450,314.7864005520488
1518480,314.7864005520488
1518510,314.7864005520488
1518540,314.7864005520488
1518570,314.7864005520488
1518600,314.7864005520488
1518630,313.34978146198495
1518660,312.45822765261295
1518690,313.01956789471785
1518720,313.2791731230461
1518750,313.31692031826526
1518780,313.3383755575573
1518810,313.4219974853576
1518840,313.5619917043026
1518870,313.7077038355383
1518900,313.84808812732103
1518930,314.00234816780346
1518960,314.1313307738352
1518990,314.220824070044
1519020,314.28047531210416
1519050,314.32125554817355
1519080,314.35018728066825
1519110,314.37135073955284
1519140,314.38706048884575
1519170,314.3988655061073
1519200,314.4078554107177
1519230,314.83929754787926
1519260,314.83936327628624
1519290,314.8393630406598
1519320,314.83936304062297
1519350,314.83936304062297
1519380,314.83936304062297
1519410,314.83936304062297
1519440,314.83936304062297
1519470,314.83936304062297
1519500,314.83936304062297
1519530,314.83936304062297
1519560,314.83936304062297
1519590,314.83936304062297
1519620,314.83936304062297
1519650,314.83936304062297
1519680,314.83936304062297
1519710,314.83936304062297
1519740,314.83936304062297
1519770,314.83936304062297
1519800,314.83936304062297
1519830,313.36390672753305
1519860,312.46946954372623
1519890,312.9847446056375
1519920,313.17627197650194
1519950,313.1593156831665
1519980,313.14477545864685
1520010,313.2063560624135
1520040,313.3495214473913
1520070,313.5330815056751
1520100,313.71926959934666
1520130,313.91243465464004
1520160,314.07079889143995
1520190,314.18313575702325
1520220,314.26083805644987
1520250,314.3156896515471
1520280,314.3555539599037
1520310,314.38515721722865
1520340,314.40743670828624
1520370,314.4242524472188
1520400,314.4370968588047
1520430,314.87052148524884
1520460,314.87060130284556
1520490,314.87060110256004
1520520,314.8706011025447
1520550,314.8706011025447
1520580,314.8706011025447
1520610,314.8706011025447
1520640,314.8706011025447
1520670,314.8706011025447
1520700,314.8706011025447
1520730,314.8706011025447
1520760,314.8706011025447
1520790,314.8706011025447
1520820,314.8706011025447
1520850,314.8706011025447
1520880,314.8706011025447
1520910,314.8706011025447
1520940,314.8706011025447
1520970,314.8706011025447
1521000,314.8706011025447
1521030,313.37014587489983
1521060,312.47239701511046
1521090,312.95776717965555
1521120,313.10749059067774
1521150,313.05742247656775
1521180,313.0211990763373
1521210,313.0692401112307
1521240,313.2037601594981
1521270,313.40149257544664
1521300,313.6155437864225
1521330,313.83561761677333
1521360,314.016492103636
1521390,314.17341506964084
1521420,316.3513526380995
1521450,316.89212423421145
1521480,316.7381104596562
1521510,316.94025883177306
1521540,317.30681073940707
1521570,317.64390407430614
1521600,317.85208727880735
1521630,317.9750766884801
1521660,318.0474600210608
1521690,318.0900860675184
1521720,318.11524824461185
1521750,318.13010442176494
1521780,318.13886860169487
1521810,318.1440378998615
1521840,318.1470865365353
1521870,318.14888399280403
1521900,318.14994382713644
1521930,318.15056872659693
1521960,318.15093710020216
1521990,318.15115421687346
1522020,318.15128216061566
1522050,318.15135754284495
1522080,318.1514020917775
1522110,318.1514283906228
1522140,318.1514437983882
1522170,318.1514528076568
1522200,318.15145806960476
1522230,318.1514611451497
1522260,318.1514629405216
1522290,318.1514639880001
1522320,318.1514645988007
1522350,318.15146495479786
1522380,318.15146516222813
1522410,318.15146528302415
1522440,318.15146535337095
1522470,318.15146539430543
1522500,318.15146541804904
1522530,318.15146543184215
1522560,318.15146543998395
1522590,318.1514654447109
1522620,318.1514654474612
1522650,318.15146544905866
1522680,318.1514654499883
1522710,318.15146545052824
1522740,318.1514654508422
1522770,318.15146545102533
1522800,318.15146545113265
1522830,318.15146545119495
1522860,318.1514654512305
1522890,318.1514654512515
1522920,318.15146545126305
1522950,318.15146545127016
1522980,318.15146545127453
1523010,318.1514654512778
1523040,318.15146545128056
1523070,318.1514654512731
1523100,318.15146545128323
1523130,318.15146545128
1523160,318.15146545127936
1523190,318.15146545128266
1523220,318.1514654513124
1523250,318.15146545131194
1523280,318.1514654513019
1523310,318.1514654512829
1523340,318.1514654512895
1523370,318.1514654512869
1523400,318.15146545128107
1523430,318.1514654512817
1523460,318.15146545128084
1523490,318.15146545128005
1523520,318.15146545128044
1523550,318.15146545128107
1523580,318.15146545128044
1523610,318.1514654512683
1523640,318.15146545126777
1523670,318.15146545129176
1523700,318.15146545128454
1523730,318.1514654512821
1523760,318.15146545128107
1523790,318.15146545128033
1523820,318.1514654512798
1523850,318.1514654512797
1523880,318.1514654512797
1523910,318.1514654512797
1523940,318.1514654512797
1523970,318.1514654512797
1524000,318.1514654512797
1524030,318.1514654512797
1524060,318.1514654512797
1524090,318.15146545127976
1524120,318.15146545128016
1524150,318.15146545128033
1524180,318.1514654512798
1524210,318.15146545127953
1524240,318.15146545128005
1524270,318.1514654512805
1524300,318.1514654512808
1524330,318.1514654512809
1524360,318.1514654512809
1524390,318.1514654512808
1524420,318.15146545128044
1524450,318.15146545128016
1524480,318.15146545127993
1524510,318.1514654512798
1524540,318.15146545127965
1524570,318.1514654512796
1524600,318.15146545127953
1524630,318.1514654512796
1524660,318.1514654512797
1524690,318.15146545127976
1524720,318.15146545127953
1524750,318.1514654512784
1524780,318.1514654512769
1524810,318.1514654512768
1524840,318.15146545127817
1524870,318.15146545127953
1524900,318.15146545128
1524930,318.15146545128044
1524960,318.15146545128107
1524990,318.15146545128164
1525020,318.1514654512817
1525050,318.15146545128135
1525080,318.15146545128084
1525110,318.1514654512803
1525140,318.1514654512799
1525170,318.15146545127965
1525200,318.1514654512796
1525230,318.1514654512796
1525260,318.15146545127965
1525290,318.1514654512797
1525320,318.15146545127965
1525350,318.15146545127965
1525380,318.15146545127965
1525410,318.15146545127965
1525440,318.15146545127976
1525470,318.15146545127953
1525500,318.1514654512792
1525530,318.151465451279
1525560,318.1514654512791
1525590,318.15146545127936
1525620,318.15146545127976
1525650,318.15146545128016
1525680,318.15146545128044
1525710,318.15146545128056
1525740,318.15146545128067
1525770,318.1514654512806
1525800,318.15146545128056
1525830,318.1514654512803
1525860,318.15146545128005
1525890,318.1514654512799
1525920,318.1514654512798
1525950,318.1514654512797
1525980,318.1514654512797
1526010,318.1514654512796
1526040,318.15146545127965
1526070,318.15146545127965
1526100,318.15146545127965
1526130,318.15146545127965
1526160,318.1514654512795
1526190,318.1514654512793
1526220,318.1514654512792
1526250,318.1514654512792
1526280,318.1514654512793
1526310,318.1514654512795
1526340,318.1514654512796
1526370,318.1514654512797
1526400,318.15146545127976
1526430,318.15146545127976
1526460,318.15146545127976
1526490,318.1514654512797
1526520,318.1514654512796
1526550,318.15146545127965
1526580,318.15146545127965
1526610,318.15146545127976
1526640,318.15146545127976
1526670,318.1514654512797
1526700,318.1514654512794
1526730,318.1514654512788
1526760,318.1514654512783
1526790,318.1514654512781
1526820,318.15146545127817
1526850,318.15146545127845
1526880,318.15146545127885
1526910,318.1514654512791
1526940,318.1514654512793
1526970,318.1514654512794
1527000,318.1514654512795
1527030,318.15146545127953
1527060,318.1514654512796
1527090,318.1514654512796
1527120,318.1514654512797
1527150,318.1514654512804
1527180,318.1514654512808
1527210,318.1514654512807
1527240,318.1514654512808
1527270,318.1514654512809
1527300,318.1514654512805
1527330,318.15146545127993
1527360,318.15146545128016
1527390,318.15146545128067
1527420,318.1514654512813
1527450,318.15146545128175
1527480,318.1514654512821
1527510,318.15146545128175
1527540,318.15146545128164
1527570,318.15146545128187
1527600,318.1514654512823
1527630,318.15146545128175
1527660,318.1514654512809
1527690,318.15146545128044
1527720,318.15146545128005
1527750,318.15146545127953
1527780,318.15146545127925
1527810,318.1514654512792
1527840,318.151465451279
1527870,318.1514654512776
1527900,318.15146545127277
1527930,318.1514654512689
1527960,318.15146545126873
1527990,318.1514654512713
1528020,318.1514654512753
1528050,318.15146545127976
1528080,318.1514654512837
1528110,318.15146545128624
1528140,318.1514654512872
1528170,318.15146545128704
1528200,318.1514654512864
1528230,318.1514654512845
1528260,318.1514654512825
1528290,318.1514654512813
1528320,318.15146545128067
1528350,318.1514654512803
1528380,318.1514654512801
1528410,318.15146545127976
1528440,318.1514654512793
1528470,318.1514654512789
1528500,318.15146545127897
1528530,318.15146545127925
1528560,318.15146545127936
1528590,318.1514654512794
1528620,318.1514654512795
1528650,318.1514654512795
1528680,318.1514654512795
1528710,318.15146545127953
1528740,318.1514654512796
1528770,318.15146545127965
1528800,318.15146545127965
1528830,318.15146545127965
1528860,318.1514654512797
1528890,318.15146545127976
1528920,318.1514654512797
1528950,318.1514654512797
1528980,318.15146545127976
1529010,318.1514654512797
1529040,318.15146545127976
1529070,318.15146545127965
1529100,318.1514654512797
1529130,318.1514654512797
1529160,318.15146545127965
1529190,318.1514654512797
1529220,318.1514654512797
1529250,318.1514654512797
1529280,318.15146545127976
1529310,318.15146545128
1529340,318.1514654512799
1529370,318.1514654512798
1529400,318.1514654512798
1529430,318.1514654512797
1529460,318.15146545127976
1529490,318.1514654512799
1529520,318.15146545128005
1529550,318.15146545128016
1529580,318.1514654512801
1529610,318.15146545127976
1529640,318.1514654512796
1529670,318.15146545127993
1529700,318.15146545128346
1529730,318.15146545128135
1529760,318.1514654512817
1529790,318.1514654512787
1529820,318.15146545128107
1529850,318.1514654512781
1529880,318.15146545128175
1529910,318.1514654512775
1529940,318.15146545128255
1529970,318.1514654512765
1530000,318.15146545128357
1530030,318.1514654512798
1530060,318.15146545127976
1530090,318.15146545127976
1530120,318.1514654512797
1530150,318.15146545128107
1530180,318.1514654512808
1530210,318.1514654512804
1530240,318.15146545128005
1530270,318.15146545127993
1530300,318.1514654512798
1530330,318.15146545127976
1530360,318.15146545127976
1530390,318.1514654512797
1530420,318.1514654512797
1530450,318.1514654512797
1530480,318.15146611059987
1530510,318.15156850309666
1530540,318.15181787188055
1530570,318.15211350176554
1530600,318.15241915267546
1530630,318.1527266915329
1530660,318.1530344572376
1530690,318.1533420695684
1530720,318.1536499190215
1530750,318.15395786876064
1530780,318.1542658358801
1530810,318.15457354431845
1530840,318.15488129975597
1530870,318.15518925218976
1530900,318.1554972584796
1530930,318.1546402391466
1530960,318.1542418085816
1530990,318.1542378765918
1531020,318.15423788453495
1531050,318.15423818043354
1531080,318.1542381907935
1531110,318.1542381910914
1531140,318.15423818996766
1531170,318.1542381899521
1531200,318.15423819001575
1531230,318.15423819001575
1531260,318.15423819001575
1531290,318.15423819001575
1531320,318.15423819001575
1531350,318.15423819001575
1531380,318.15423819001575
1531410,318.15423819001575
1531440,318.15423819001575
1531470,318.15423819001575
1531500,318.15423819001575
1531530,318.15423819001575
1531560,318.15423819001575
1531590,318.15423819001575
1531620,318.15423819001575
1531650,318.15423819001575
1531680,318.15423819001575
1531710,318.15423819001575
1531740,318.15423819001575
1531770,318.15423819001575
1531800,318.15423819001575
1531830,318.15423819001575
1531860,318.15423819001575
1531890,318.15423819001575
1531920,318.15423819001575
1531950,318.15423819001575
1531980,318.15423819001575
1532010,318.15423819001575
1532040,318.15423819001575
1532070,318.15423819001575
1532100,318.15423819001575
1532130,318.15423819001575
1532160,318.15423819001575
1532190,318.15423819001575
1532220,318.15423819001575
1532250,318.15423819001575
1532280,318.15423819001575
1532310,318.15423819001575
1532340,318.15423819001575
1532370,318.15423819001575
1532400,318.15423819001575
1532430,318.15423819001575
1532460,318.15423819001575
1532490,318.15423819001575
1532520,318.15423819001575
1532550,318.15423819001575
1532580,318.15423819001575
1532610,318.15423819001575
1532640,318.15423819001575
1532670,318.15423819001575
1532700,318.15423819001575
1532730,318.15423819001575
1532760,318.15423819001575
1532790,318.15423819001575
1532820,318.15423819001575
1532850,318.15423819001575
1532880,318.15423819001575
1532910,318.15423819001575
1532940,318.15423819001575
1532970,318.15423819001575
1533000,318.15423819001575
1533030,318.15423819001575
1533060,318.15423819001575
1533090,318.15423819001575
1533120,318.15423819001575
1533150,318.15423819001575
1533180,318.15423819001575
1533210,318.15423819001575
1533240,318.15423819001575
1533270,318.15423819001575
1533300,318.15423819001575
1533330,318.15423819001575
1533360,318.15423819001575
1533390,318.15423819001575
1533420,318.15423819001575
1533450,318.15423819001575
1533480,318.15423819001575
1533510,318.15423819001575
1533540,318.15423819001575
1533570,318.15423819001575
1533600,318.15423819001575
1533630,318.15423819001575
1533660,318.15423819001575
1533690,318.15423819001575
1533720,318.15423819001575
1533750,318.15423819001575
1533780,318.15423819001575
1533810,318.15423819001575
1533840,318.15423819001575
1533870,318.15423819001575
1533900,318.15423819001575
1533930,318.15423819001575
1533960,318.15423819001575
1533990,318.15423819001575
1534020,318.15423819001575
1534050,318.15423819001575
1534080,318.15423819001575
1534110,318.15423819001575
1534140,318.15423819001575
1534170,318.15423819001575
1534200,318.15423819001575
1534230,318.15423819001575
1534260,318.15423819001575
1534290,318.15423819001575
1534320,318.15423819001575
1534350,318.15423819001575
1534380,318.15423819001575
1534410,318.15423819001575
1534440,318.15423819001575
1534470,318.15423819001575
1534500,318.15423819001575
1534530,318.15423819001575
1534560,318.15423819001575
1534590,318.15423819001575
1534620,318.15423819001575
1534650,318.15423819001575
1534680,318.15423819001575
1534710,318.15423819001575
1534740,318.15423819001575
1534770,318.15423819001575
1534800,318.15423819001575
1534830,318.15423819001575
1534860,318.15423819001575
1534890,318.15423819001575
1534920,318.15423819001575
1534950,318.15423819001575
1534980,318.15423819001575
1535010,318.15423819001575
1535040,318.15423819001575
1535070,318.15423819001575
1535100,318.15423819001575
1535130,318.15423819001575
1535160,318.15423819001575
1535190,318.15423819001575
1535220,318.15423819001575
1535250,318.15423819001575
1535280,318.15423819001575
1535310,318.15423819001575
1535340,318.15423819001575
1535370,318.15423819001575
1535400,318.15423819001575
1535430,318.15423819001575
1535460,318.15423819001575
1535490,318.15423819001575
1535520,318.15423819001575
1535550,318.15423819001575
1535580,318.15423819001575
1535610,318.15423819001575
1535640,318.15423819001575
1535670,318.15423819001575
1535700,318.15423819001575
1535730,318.15423819001575
1535760,318.15423819001575
1535790,318.15423819001575
1535820,318.15423819001575
1535850,318.15423819001575
1535880,318.15423819001575
1535910,318.15423819001575
1535940,318.15423819001575
1535970,318.15423819001575
1536000,318.15423819001575
1536030,318.15423819001575
1536060,318.15423819001575
1536090,318.15423819001575
1536120,318.15423819001575
1536150,318.15423819001575
1536180,318.15423819001575
1536210,318.15423819001575
1536240,318.15423819001575
