time,hvac_reaAhu_THeaCoiRet_y
7646910,314.1262179714084
7646940,314.1262184066622
7646970,314.1262188466958
7647000,314.12621931666985
7647030,314.12621980536755
7647060,314.1262203042447
7647090,314.1262208170732
7647120,314.1262213442105
7647150,314.12622188556924
7647180,314.1262224409964
7647210,314.1262230103247
7647240,314.1262235933776
7647270,314.12622418998046
7647300,314.12622479995713
7647330,314.1262254231298
7647360,314.1262260593201
7647390,314.12622670834656
7647420,314.1262273700251
7647450,314.12622804416833
7647480,314.1262287305852
7647510,314.1262294290808
7647540,314.12623013945574
7647570,314.1262308615057
7647600,314.1262315950213
7647630,314.1262323397868
7647660,314.12623309558415
7647690,314.12623386218314
7647720,314.1262346393549
7647750,314.1262354268546
7647780,314.126236224438
7647810,314.1262370318538
7647840,314.1262378488367
7647870,314.1262386751165
7647900,314.1262395104162
7647930,314.1262403544506
7647960,314.12624120692584
7647990,314.1262420675387
7648020,314.1262429359771
7648050,314.12624381191904
7648080,314.12624469503356
7648110,314.1262455849796
7648140,314.1262464814062
7648170,314.12624738395215
7648200,314.1262482922456
7648230,314.12624920591344
7648260,314.12625012453793
7648290,314.1262510477253
7648320,314.1262519750678
7648350,314.1262529061228
7648380,314.12625384046254
7648410,314.12625477762685
7648440,314.12625571719553
7648470,314.12625665858036
7648500,314.12625760133096
7648530,314.1262585450017
7648560,314.12625948903474
7648590,314.12626043286525
7648620,314.1262613759674
7648650,314.1262623177874
7648680,314.12626325772936
7648710,314.1262641951937
7648740,314.12626512957803
7648770,314.1262660602556
7648800,314.1262669865776
7648830,314.126267908003
7648860,314.12626882351384
7648890,314.12626973272023
7648920,314.12627063487946
7648950,314.1262715292053
7648980,314.1262724149671
7649010,314.12627329140946
7649040,314.12627415775523
7649070,314.1262750132122
7649100,314.1262758569725
7649130,314.1262766882123
7649160,314.1262775060925
7649190,314.1262783097593
7649220,314.1262790983445
7649250,314.12627987096624
7649280,314.12628062672985
7649310,314.12628136472847
7649340,314.126282084044
7649370,314.12628278374825
7649400,314.12628346290387
7649430,314.1262841205516
7649460,314.12628475578
7649490,314.12628536757
7649520,314.12628595502366
7649550,314.1262865171465
7649580,314.12628705297806
7649610,314.126287561557
7649640,314.1262880419241
7649670,314.1262884931254
7649700,314.1262889142137
7649730,314.12628930425115
7649760,314.1262896623108
7649790,314.12628998747925
7649820,314.12629027885885
7649850,314.12629053556935
7649880,314.12629075675085
7649910,314.1262909415657
7649940,314.1262910892005
7649970,314.1262911988689
7650000,314.12629126981324
7650030,314.12629129901967
7650060,314.12629128489937
7650090,314.1262912280654
7650120,314.12629112917153
7650150,314.12629098890494
7650180,314.1262908079672
7650210,314.126290587071
7650240,314.12629032693366
7650270,314.12629002828066
7650300,314.12628969184357
7650330,314.1262893183593
7650360,314.1262889085693
7650390,314.1262884632193
7650420,314.1262879830594
7650450,314.12628746884445
7650480,314.1262869213326
7650510,314.12628634128447
7650540,314.1262857294627
7650570,314.1262850866321
7650600,314.1262844135591
7650630,314.1262837110119
7650660,314.1262829797485
7650690,314.12628222053064
7650720,314.1262814341244
7650750,314.1262806213019
7650780,314.126279782838
7650810,314.12627891950893
7650840,314.1262780320887
7650870,314.1262771213468
7650900,314.1262761880502
7650930,314.1262752329596
7650960,314.1262742568341
7650990,314.12627326042906
7651020,314.12627224449585
7651050,314.1262712097838
7651080,314.1262701570388
7651110,314.1262690870029
7651140,314.1262680004136
7651170,314.1262668980106
7651200,314.1262657805262
7651230,314.12626464868157
7651260,314.12626350320477
7651290,314.12626234481564
7651320,314.1262611742269
7651350,314.12625999215146
7651380,314.1262587992938
7651410,314.12625759635495
7651440,314.12625638403176
7651470,314.12625516301614
7651500,314.1262539339982
7651530,314.1262526976521
7651560,314.12625145466063
7651590,314.12625020569635
7651620,314.12624895142426
7651650,314.12624769250675
7651680,314.1262464295999
7651710,314.1262451633553
7651740,314.12624389442044
7651770,314.1262426234325
7651800,314.12624135103215
7651830,314.12624007784893
7651860,314.1262388045086
7651890,314.12623753163297
7651920,314.12623625984236
7651950,314.12623498974557
7651980,314.1262337219482
7652010,314.1262324570546
7652040,314.12623119566445
7652070,314.1262299383723
7652100,314.1262286857682
7652130,314.126227438437
7652160,314.12622619696003
7652190,314.12622496191483
7652220,314.1262237338752
7652250,314.12622251341134
7652280,314.1262213010898
7652310,314.1262200974739
7652340,314.12621890312346
7652370,314.1262177185952
7652400,314.12621654444314
7652430,314.12621538089434
7652460,314.1262142294438
7652490,314.1262130897521
7652520,314.1262119625836
7652550,314.12621084846586
7652580,314.1262097480834
7652610,314.126208661897
7652640,314.12620759036605
7652670,314.12620653408953
7652700,314.12620549363373
7652730,314.1262044694869
7652760,314.1262034621715
7652790,314.1262024722462
7652820,314.1262015002402
7652850,314.1262005466676
7652880,314.1261996120625
7652910,314.12619869696385
7652940,314.12619780189823
7652970,314.126196927393
7653000,314.12619607398403
7653030,314.1261952422406
7653060,314.12619443259325
7653090,314.1261936456854
7653120,314.1261928820175
7653150,314.126192142128
7653180,314.12619142656325
7653210,314.12619073586984
7653240,314.12619007059703
7653270,314.1261894312976
7653300,314.12618881852785
7653330,314.1261882328482
7653360,314.12618767482326
7653390,314.12618714502236
7653420,314.1261866440197
7653450,314.12618617239474
7653480,314.1261857307327
7653510,314.1261853196247
7653540,314.12618493966835
7653570,314.12618459146796
7653600,314.12618427563496
7653630,314.1261645791234
7653660,314.1261039168895
7653690,314.1260029082267
7653720,314.12586225444926
7653750,314.12568264397515
7653780,314.1254647602582
7653810,314.12520929444645
7653840,314.12491693257346
7653870,314.12458836281957
7653900,314.12422427582123
7653930,314.12382535729245
7653960,314.1233922949625
7653990,314.1229257773555
7654020,314.1224264925008
7654050,314.12189512836375
7654080,314.12133237293426
7654110,314.1207389142017
7654140,314.12011544015235
7654170,314.1194626387722
7654200,314.1187811980463
7654230,314.1180718061991
7654260,314.11733515047155
7654290,314.1165719195035
7654320,314.11578280099366
7654350,314.114968484557
7654380,314.1141296546398
7654410,314.1132670015645
7654440,314.1123812141707
7654470,314.1114729803708
7654500,314.11054298395135
7654530,314.1095919164486
7654560,314.1086204662409
7654590,314.1076293204846
7654620,314.1066191671021
7654650,314.105590694113
7654680,314.10454458949715
7654710,314.1034815412346
7654740,314.1024022373085
7654770,314.10130736570227
7654800,314.1001976143996
7654830,314.099073671383
7654860,314.0979362246426
7654890,314.09678596215946
7654920,314.09562357192067
7654950,314.09444974191183
7654980,314.09326516012186
7655010,314.092070514537
7655040,314.0908664931464
7655070,314.0896537839395
7655100,314.0884330749066
7655130,314.08720505404017
7655160,314.0859704093315
7655190,314.0847298287734
7655220,314.08348400036
7655250,314.0822336120863
7655280,314.0809793519483
7655310,314.0797219079431
7655340,314.07846196806884
7655370,314.0772002203243
7655400,314.07593735270956
7655430,314.07467405321313
7655460,314.0734110098753
7655490,314.07214891066224
7655520,314.0708884435897
7655550,314.06963029666605
7655580,314.06837515789266
7655610,314.06712371527897
7655640,314.0658766568347
7655670,314.06463467056864
7655700,314.06339844449127
7655730,314.062168666615
7655760,314.06094602222623
7655790,314.0597311967285
7655820,314.05852487867537
7655850,314.05732775633584
7655880,314.05614051816013
7655910,314.0549638525624
7655940,314.05379844793106
7655970,314.052644992645
7656000,314.05150417507593
7656030,314.0503766835625
7656060,314.0492632065181
7656090,314.04816443221364
7656120,314.04708104899277
7656150,314.04601374516415
7656180,314.04496320902143
7656210,314.04393012884566
7656240,314.04291519290217
7656270,314.0419190894428
7656300,314.04094250670477
7656330,314.03998613291105
7656360,314.03905065627026
7656390,314.03813676497685
7656420,314.03724514721165
7656450,314.0363764911417
7656480,314.0355314849215
7656510,314.034710816692
7656540,314.0339151745836
7656570,314.0331452467122
7656600,314.03240172118785
7656630,314.0316852861058
7656660,314.03099662954025
7656690,314.0303364395868
7656720,314.0297054043202
7656750,314.02910421177637
7656780,314.0285335500411
7656810,314.0279941071274
7656840,314.0274865711106
7656870,314.02701163000705
7656900,314.02656997186875
7656930,314.0261622847248
7656960,314.02578925658605
7656990,314.0254515755478
7657020,314.0251499295091
7657050,314.02488500661826
7657080,314.0246574949146
7657110,314.0244680819212
7657140,314.0243174571581
7657170,314.02420630819614
7657200,314.0241353203785
7657230,314.02408917119254
7657260,314.02404993002716
7657290,314.0240175699616
7657320,314.02399210240554
7657350,314.0239735388901
7657380,314.0239618907973
7657410,314.02395716981493
7657440,314.02395938759025
7657470,314.0239685547854
7657500,314.0239846839687
7657530,314.0240077864467
7657560,314.0240378737452
7657590,314.02407495749065
7657620,314.0241190493214
7657650,314.0241701608753
7657680,314.0242283037992
7657710,314.0242934897481
7657740,314.02436573038375
7657770,314.02444503737263
7657800,314.0245314223849
